timestamp,env_name,repetition,read_par,deser_par,comp_par,send_par,rcv_par,decomp_par,ser_par,write_par,buffer_size,server_buffpool_size,client_buffpool_size,format,compression_lib,skip_ser,skip_deser,time,data_size
1757581251,env_16s_16c_1000net_ICU,1,1,4,4,1,1,4,16,16,32,81920,81920,1,nocomp,0,0,10.844569,3802649714
1757581267,env_16s_16c_1000net_ICU,1,1,4,4,1,1,4,16,16,64,81920,81920,1,nocomp,0,0,9.53249,3602863248
1757581285,env_16s_16c_1000net_ICU,1,1,4,4,1,1,4,16,16,128,81920,81920,1,nocomp,0,0,10.410968,3504640595
1757581302,env_16s_16c_1000net_ICU,1,1,4,4,1,1,4,16,16,256,81920,81920,1,nocomp,0,0,10.355101,3458235870
1757581318,env_16s_16c_1000net_ICU,1,1,4,4,1,1,4,16,16,512,81920,81920,1,nocomp,0,0,9.324065,3434340076
1757581335,env_16s_16c_1000net_ICU,1,1,4,4,1,1,4,16,16,1024,81920,81920,1,nocomp,0,0,9.319247,3422308674
1757581351,env_16s_16c_1000net_ICU,1,1,4,4,1,1,4,16,16,2048,81920,81920,1,nocomp,0,0,9.331483,3416354944
1757581369,env_16s_16c_1000net_ICU,1,1,4,4,1,1,4,16,16,32,81920,81920,2,nocomp,0,0,10.825154,3802498017
1757581386,env_16s_16c_1000net_ICU,1,1,4,4,1,1,4,16,16,64,81920,81920,2,nocomp,0,0,9.542212,3603057525
1757581403,env_16s_16c_1000net_ICU,1,1,4,4,1,1,4,16,16,128,81920,81920,2,nocomp,0,0,10.415416,3506156129
1757581420,env_16s_16c_1000net_ICU,1,1,4,4,1,1,4,16,16,256,81920,81920,2,nocomp,0,0,10.363512,3458847883
1757581437,env_16s_16c_1000net_ICU,1,1,4,4,1,1,4,16,16,512,81920,81920,2,nocomp,0,0,9.323147,3435375779
1757581454,env_16s_16c_1000net_ICU,1,1,4,4,1,1,4,16,16,1024,81920,81920,2,nocomp,0,0,10.327259,3424445061
1757581470,env_16s_16c_1000net_ICU,1,1,4,4,1,1,4,16,16,2048,81920,81920,2,nocomp,0,0,9.347281,3420218161
1757581483,env_16s_16c_1000net_ICU,1,1,4,4,1,1,4,16,16,32,81920,81920,1,lz4,0,0,5.797968,917887204
1757581495,env_16s_16c_1000net_ICU,1,1,4,4,1,1,4,16,16,64,81920,81920,1,lz4,0,0,4.548413,687800529
